speaker,utterance,emotion,annotation,emotion_code
Ross,come on sweetie! you have had to work late every night for the past two weeks  what is it this time?,non-neutral,1010102,5
Rachel,i can get a quick bite to eat  but then i have to come back up here ,neutral,5000000,4
Rachel,i have got some bad news ,sadness,41000,6
Ross,yeah  huh ,neutral,4000001,4
Mark,hi  ross ,neutral,5000000,4
Rachel,hi  sweetie!,joy,500000,3
Joanna,do not spoil it ,neutral,4000001,4
Sophie,is not this great?!,joy,500000,3
Joanna,oh  i know and he is soo sweet! listen  he said he was going to call  so put him straight through ,joy,500000,3
Rachel,oh  i know   ,non-neutral,2102000,5
Joanna,oh  and he is got such a good heart! does not he have a good heart?,joy,500000,3
Rachel,oh  i    ,non-neutral,2002010,5
Joanna,did he tell you?,surprise,1100030,7
Joanna,like he came by to pick me up  and i opened the door  and it was just like  click!,joy,300020,3
Joanna,you know how people just click?,joy,400010,3
Joanna,oh god  we just clicked!,joy,400010,3
Joanna,chandler is fantastic!!,joy,500000,3
Chandler,hello sir  you know monica ,neutral,5000000,4
Mr. Geller,well i am peeking   oh my god!,surprise,200030,7
Joey,we are not peeking?,non-neutral,2010110,5
Ross,you know what? i do not like you without mom   come on ,non-neutral,2000012,5
Mr. Geller,want to peek?,neutral,3000020,4
Joey,it cannot be me  i am standing right here ,neutral,5000000,4
Mr. Geller,i think there are people in there having sex ,non-neutral,1000022,5
Chandler,cannot believe you guys bought that  enjoy your slow death     ,non-neutral,2000111,5
Bitter woman,why do not you like me! chapter one  my first period ,non-neutral,1010021,5
Monica,oh  you are so wonderful ,joy,1400000,3
Chandler,oh well  this was a really important experience for me  and    i wanted to share it with you ,joy,2300000,3
Phoebe,hey  thank you so much for these tickets  chandler ,joy,500000,3
Tag,hey rach ,neutral,5000000,4
Phoebe,okay  sorry  yeah ,neutral,4010000,4
Rachel,oh phoebe!,joy,1300010,3
Phoebe,really? are you sure?,surprise,50,7
Rachel,uh  let us rip!,non-neutral,1201010,5
Phoebe,uh huh  now you can turn around or you can go in there and rip the band aid off  what to you want to do?,neutral,3000200,4
Rachel,oh god    oh  he is in there right now?,surprise,2030,7
Phoebe,i believe this belongs to the father of your baby ,neutral,3000200,4
Phoebe,i may play the fool at times  but i am a little more than a pretty blond girl with an ass that will not quit ,anger,2000300,0
Rachel,what? hey wait a minute! phoebe  how do you even know who the father is?,surprise,50,7
Phoebe,go!,anger,1100300,0
Phoebe,look  i feel really bad about how i freaked you out before  so i called the father and asked him to meet you here so you can tell him ,sadness,2030000,6
Ross,sure! uh  let me get it for ya ,neutral,3000020,4
Mona,i think i might need one more cup of coffee ,neutral,3001001,4
Ross,great! well umm,non-neutral,2100020,5
Mona,oh you are serious  sure!,surprise,200030,7
Ross,oh that is right  well uh  would you be interested in seeing a ukrainian film?,non-neutral,2201000,5
Mona,i am good except umm  you still owe me a dance ,neutral,3200000,4
Ross,wow! uh   how are you?,surprise,100040,7
Ross,oh hi!,joy,400010,3
Mona,hey it is mona! from the wedding ,joy,1400000,3
Mona,ross?,neutral,4001000,4
Ross,hi rach ,neutral,4100000,4
Ross,what do i have to do to get some service?!,anger,500,0
Ross,i have been down in your store for twenty minutes trying to get a tie!,anger,500,0
Ross,what is going on?!  that is what is going on!!,anger,401,0
Mark,what is going on?,surprise,1130,7
Ross,all right that s  that is it!! get off her!,anger,401,0
Mark,okay  okay look  i know i am being mr  inappropriate today  but it is just so tough  i mean see you walking around and i just want to touch you and hold you  come on no one s around  just  just kiss me ,joy,410000,3
Rachel,ohhh! that is soo sweet!,joy,400010,3
Mr. Heckles,i could play the oboe!,anger,410,0
Phoebe,you do not play the oboe!,non-neutral,221,5
Mr. Heckles,you are disturbing my oboe practice ,anger,401,0
Phoebe,no  no  mr  heckles no one is making any noise up here ,neutral,5000000,4
Monica,oh  well do not take it to the same place you took the stereo  because they have had that thing for over a week ,disgust,2000003,1
Phoebe,i am just taking it to be re wired ,neutral,5000000,4
Monica,what are you doing with the lamp?,surprise,2000030,7
Phoebe,hey  you are early ,neutral,3000020,4
Ross,i do not know  something girlie ,non-neutral,2010002,5
Phoebe,so what are they doing?,neutral,3000020,4
Ross,okay  okay  bye,neutral,4010000,4
Ross,really  i  no  i think girls night out is a great idea ,non-neutral,2111000,5
Ross,no real   honey  really it is fine  just g go with susan ,neutral,3010010,4
Rachel,i know you probably think that this is all about what i said the other day about you making love with your socks on  but it isn t    it isn t  it is about me  and i ju   hi  machine cut me off again    anyway   ,sadness,50000,6
Rachel,i am so sorry   ,sadness,50000,6
Rachel,barry  i am sorry   ,sadness,50000,6
Paul,ooh  steer clear of you ,surprise,2000030,7
Monica,you actually broke her watch?,surprise,50,7
Paul,that is one way! me  i  i went for the watch ,neutral,4000100,4
Monica, leg?,neutral,4000100,4
Paul,well  you might try accidentally breaking something valuable of hers  say her ,neutral,4000100,4
Monica,my brother s going through that right now  he is such a mess  how did you get through it?,neutral,3010010,4
Paul,i mean  how clean can teeth get?,non-neutral,2010011,5
Paul,i guess i should have caught on when she started going to the dentist four and five times a week ,non-neutral,2020001,5
Paul,i know  i know  i am such an idiot ,non-neutral,1010102,5
Ross,and as my wife i think you should grant me this favor ,neutral,3200000,4
Rachel,you are asking me to be your wife!,non-neutral,1100120,5
Ross,i am asking you to do me a favor ,neutral,3101000,4
Rachel,we absolutely can stay married  because i was under the impression that the boxes were far,non-neutral,1200110,5
Rachel,ohh  okay  i am sorry ,sadness,2030000,6
Ross,it is,neutral,4001000,4
Ross,i mean you fill some form out once and a while and instead of checking the box that says ms you check the box that says mrs !,joy,2300000,3
Ross,okay  look  how is this going to affect you?,neutral,3101000,4
Rachel,what wh what so we will just stay married forever?!,surprise,1130,7
Ross,i m i m not kidding  look i i  i cannot have,non-neutral,1211000,5
Rachel,okay  see now i am scared because i do not actually think you are kidding ,fear,4010,2
Ross,wow! this is so amazing  i uh  i really thought i would have to talk you into this more ,non-neutral,1200020,5
Rachel,and i will make everyone call me mrs  geller!,joy,500000,3
Ross,yes  exactly!,joy,500000,3
Rachel,okay! so  we will just stay married ,joy,500000,3
Ross,you know this is actually not a great time for me ,sadness,2030000,6
Dr. Green,you think you can knock up my daughter and then not marry her?! i am going to kill you!!,anger,1000400,0
Ross,aw forget it  it is from,neutral,3000101,4
Mona,oh my god! oh my god! i am so sorry!,non-neutral,112001,5
Eric,absolutely   i love the way you kiss ,joy,1400000,3
Phoebe,no  i got in trouble for that before  i will see you later ,neutral,3002000,4
Eric,oh no  stay here we will keep doing this  i will pay you ,neutral,4100000,4
Phoebe,ooh  oh no! i have to go! i have a massage appointment ,non-neutral,1101110,5
Chandler,aw  do not do that,non-neutral,20111,5
Joey,well  let me ask you something  was kip a better roommate than me?,non-neutral,2001011,5
Chandler,it is just that we bought a hibachi together  and then he ran off and got married  and things got pretty ugly ,non-neutral,2010002,5
Joey,aw  i know all about kip!,non-neutral,1110002,5
Chandler,yeah  yeah  it is just that with my last roommate kip   ,neutral,4010000,4
Joey,you would tell me if you were moving out right,fear,2003000,2
Chandler,i am not moving out ,neutral,5000000,4
Joey,why  are you moving out?,non-neutral,2002010,5
Chandler,well  it is a pretty big commitment  i mean  what if one of us wants to move out?,neutral,3002000,4
Chandler,you think we are ready for something like that?,non-neutral,2001020,5
Joey,yeah,neutral,4001000,4
Chandler,what do you mean  like  buy it together?,non-neutral,2000021,5
Joey,ok  ok  how about if we split it?,neutral,5000000,4
Chandler,well  let us just say the impressions you made in the butter left little to the imagination ,disgust,1000004,1
Joey,you knew about that?,surprise,50,7
Chandler,well  i believe the piece of furniture was fine until your little breakfast adventure with angela delvecchio,non-neutral,2000102,5
Joey,how did you get to that?,non-neutral,2000120,5
Chandler,what rule? there is no rule  if anything  you owe me a table!,anger,500,0
Joey,that is the rule ,neutral,5000000,4
Chandler,ok  so it is just because it was my table  i have to buy a new one?,non-neutral,1000121,5
Ross,ok  ok  now what is wrong with my,non-neutral,1001210,5
Chandler,oh  and uh  the fabric softener?,non-neutral,2000021,5
Chandler,this is basically the first time she is going to see your underwear you want it to be dirty?,surprise,1000031,7
Chandler,well  you may want to rethink the dirty underwear ,disgust,2000003,1
Ross,so what are you saying here? i should shave again  pick up some wine  what?,surprise,50,7
Chandler,yuh huh ,non-neutral,2200010,5
Ross,nuh uh ,non-neutral,2000021,5
Chandler,it is just you and rachel  just the two of you? this is a date  you are going on a date ,joy,2300000,3
Ross,it is laundry  the thinking through is minimal ,neutral,5000000,4
Chandler,oh  well  hold on camper  are you sure you have thought this thing through?,neutral,3000020,4
Ross,ok  bye   well  monica s not coming  it is just going to be me and rachel ,neutral,5000000,4
Phoebe,you know what the saddest part is  when we were playing together  that was like the most fun i have ever had in like all my lives ,sadness,50000,6
Phoebe,she dumped me  i mean i totally trusted her and then one day it was  okay  bye pheebs  gone ,sadness,50000,6
Phoebe,i can t ,sadness,1040000,6
Monica,well so?,neutral,4000010,4
Phoebe,that is what i said ,neutral,3010001,4
Monica,okay  well i do know you ,neutral,4000010,4
Monica,well  do not  cha wanna?,neutral,4000010,4
Phoebe,you think you know me so well ,anger,1010300,0
Monica,phoebe why do not you just call her? you obviously want to ,neutral,5000000,4
Phoebe,it is just y know  been a couple of hours  and she has not called  not that i even care  y know ,non-neutral,2021000,5
Monica,you know they say a watched pot never beeps ,neutral,5000000,4
Chandler,what are you looking at me for? i did not know that ,surprise,41,7
Joey,yeah  toast  oatmeal    nothing that spatters ,neutral,4100000,4
Phoebe,you cook naked?,surprise,50,7
Joey,will you grow up? i am not talking about sexy stuff  but  like  when i am cooking naked ,disgust,10103,1
Monica,what kinda stuff?,non-neutral,2001020,5
Joey,i feel like i cannot do stuff!,anger,11300,0
Joey,it creeps me out!,non-neutral,2201,5
Joey,this morning  i caught him looking into our apartment ,disgust,104,1
Joey,man  we got to do something about that guy ,disgust,2003,1
Monica,great  now he is waving back ,disgust,100004,1
Phoebe,oh my god!  go away!  stop looking in here!,anger,302,0
Monica,look look! he is doing it again  the guy with the telescope!,surprise,100040,7
Chandler,i might have some kind of life  like i have not been sitting around here honing for the past few hours ,non-neutral,1020101,5
Chandler,i want her to think i might be in a restaurant   y know?,fear,2003000,2
Chandler,oh  uh  ,fear,3020,2
Ross,what was with the dishes?,non-neutral,1000112,5
Chandler,hey  i have been honing!,non-neutral,2200100,5
Monica,that is,neutral,4000010,4
Chandler,oh  danielle! i was not expecting the machine    give me a call when you get a chance   bye bye   oh god!,surprise,11030,7
Joey,yeah  for you!,joy,2300000,3
Joey,ten  okay  now tag there is such a thing as too many women ,neutral,3000020,4
Tag,oh  yeah  this is from rachel ,neutral,4100000,4
Joey,i do not know  you uh  you got something for me?,neutral,4001000,4
Tag,hey joey  you wanted to talk to me?,neutral,5000000,4
Joey,when they are hungry enough  they will come in ,neutral,4100000,4
Phoebe,umm  this stuffing is amazing  do you think we should bring them some?,joy,1400000,3
Rachel,oh shoot! i work monday nights ,sadness,140000,6
Chandler,yes  yes  there is  they play on sundays and monday nights ,neutral,5000000,4
Phoebe,is not there a national football league ,neutral,4000010,4
All,hi  julie!,joy,2300000,3
Ross,yeah  yeah  everybody s here  hey  everybody  say hi to julie in new mexico ,neutral,5000000,4
Chandler,what does a guy have to,neutral,4000001,4
Mr. Franklin,that is a good one ,neutral,4100000,4
Chandler,you know what you should do  just toss  em in the shedder and claim you never got  em ,neutral,4000100,4
Mr. Franklin,i have got a stack of documents on my desk this high ,neutral,3000101,4
Mr. Franklin,the work is starting to pile up ,neutral,3001100,4
Mr. Franklin,but we really do need to find someone up here ,neutral,5000000,4
Chandler,i think it is best sir ,neutral,4001000,4
Mr. Franklin,okay  i hear you loud and clear  bob will stay put ,neutral,4001000,4
Phoebe,somebody went to college  wow   what is it? i am sorry ,surprise,1000040,7
Cliff,i would have to say   the talking gorilla  because at least i can explain to him that you are making me eat him ,neutral,4000001,4
Phoebe,okay i have got one for you  if you had too which one would you rather eat  a seeing eye dog or a talking gorilla?,neutral,5000000,4
Monica,come on! tests make us all better learners! oh yeah!  we should have essay questions!!,joy,500000,3
All,a test?!!,surprise,1010030,7
Monica,all right everybody! everybody guess what? i just convinced paul to give us a test next week!,joy,300020,3
Phoebe,i do not know! i did not come with her!,non-neutral,1000121,5
A Female Student,yeah  what is up with that girl monica?,neutral,4000010,4
Phoebe,i really thought you making a good point  i mean y know  until you got cut off ,neutral,4000010,4
Monica,me and chandler?!,surprise,50,7
Rachel,all right  so you are telling me that there is nothing going on between you and chandler ,non-neutral,2000111,5
Monica,mr  bigot  he tells the most,neutral,4000001,4
Monica,well  if you had kept listening  you you would have heard me call him mr  big      ot ,neutral,3000101,4
Rachel,well  i would not know because i got so freaked out that i hung up the phone ,non-neutral,2000012,5
Monica,well  sounds like you are writing yourself a little play there rach  wow! let me know how that one turns out ,non-neutral,1001012,5
Rachel,is,neutral,5000000,4
Rachel,and he said  laundry?,neutral,3000020,4
Rachel,i overheard you guys on the phone the other day  and you said  i will just tell rachel that i am doing laundry for a couple of hours ,neutral,4010000,4
Rachel,ugh  monica  i know about you and chandler ,disgust,1000004,1
Monica,my turn? what what are you talking about?,surprise,1000040,7
Rachel,okay  you go!,non-neutral,2200010,5
Rachel,wow  that feels so good to get off my chest!,joy,300020,3
Rachel,but  when we were in high school i made out with james farrell even when i knew that you liked him!,non-neutral,1012010,5
Rachel,okay  i have to tell you something that i have never admitted during our entire friendship!,non-neutral,1012010,5
Ross,that is how god intended it ,neutral,4100000,4
Ross,i mean  this this looks so great ,joy,1400000,3
Ross,man  i wish i was naked ,neutral,3200000,4
Ross,i  i cannot help but notice you are naked and  i applaud you ,non-neutral,2100020,5
Ross,and i i realize that the competition is fierce but i m sorry ,neutral,4010000,4
Ross,i am one of the people who applied for the apartment ,neutral,5000000,4
Ross,my name is ross geller ,neutral,5000000,4
Ross,good evening  sir ,neutral,5000000,4
Ross,good job today ,non-neutral,2200001,5
Ross,so to sum up  i am professor geller ,neutral,4100000,4
Ross,let me start by uh  by introducing myself  i am professor geller ,neutral,4100000,4
Ross,a lot late ,non-neutral,2000210,5
Ross,ah  whoa!,surprise,1040,7
Ross,i am sorry i am a little late ,neutral,4001000,4
Joey,he wants to talk to you again ,neutral,5000000,4
Joey,oh  and there was a baby in it ,neutral,3001010,4
Joey,it is white plastic  with a handle  and it fits onto a stroller ,neutral,5000000,4
Joey,we lost a carseat on a bus today ,neutral,3020000,4
Joey,hi  here is the deal ,neutral,5000000,4
Chandler,yes i do realize that would be a very stupid character ,non-neutral,2010002,5
Chandler,i am doing research for a book  and i was wondering what someone might do if they left a baby on a city bus ,neutral,3002000,4
Chandler,transit authority?,neutral,5000000,4
Chandler,come on  pick up  pick up!,fear,5000,2
Rachel,oh  okay  bye ,neutral,3020000,4
Mark,it is for me ,neutral,4000001,4
Rachel,oh  yeah  i am not  i am not hungry ,sadness,2030000,6
Mark,all right  all right  i am coming over  and i am bringing chinese food ,non-neutral,1210010,5
Rachel,no! really  no  please  please  that s  that is okay ,sadness,1040000,6
Mark,you want to talk  i mean i can come over?,neutral,4010000,4
Rachel,yeah  i am fine ,sadness,2030000,6
Mark,rach  are you okay?,surprise,1000040,7
Rachel,yeah  well  umm     ,sadness,2030000,6
Mark,hi  well  look  i was just going to leave a message  is not tonight your  your big anniversary dinner?,neutral,5000000,4
Rachel,no! sorry  i just thought you were somebody else  hi!,non-neutral,1110020,5
Joey,yeah  you okay?,neutral,4010000,4
Monica,sorry  pheebs ,sadness,2030000,6
Commercial,problem odour in the litter box? do not change your kitty  change your kitty litter ,neutral,3100001,4
Joey,sure  no problem   ooh hey  donuts!,joy,500000,3
Joey,yeah  okay ,neutral,5000000,4
Rachel,i will really appreciate it ,neutral,3200000,4
Rachel,just take him to like a ball game or something ,neutral,4010000,4
Rachel,joey  just just he he s new in town and i know he does not have any guy friends ,neutral,4010000,4
Joey,really? because i could kinda use the money ,surprise,2000030,7
Rachel,i am not asking you to go on a,neutral,3000110,4
Joey,huh  rach i got to say it is going to take a lot of money for me to go out on a date with a dude ,disgust,1000103,1
Rachel,how would you feel about taking out my assistant tag? i will pay ,neutral,3011000,4
Joey,nothing  why?,neutral,4000010,4
Rachel,hey  listen umm  what what are you doing tonight?,neutral,5000000,4
Joey,all right  i guess this will be fine ,neutral,5000000,4
Rachel,yeah  i do not think so joe ,neutral,3010001,4
Joey,great   you got anything that is not,non-neutral,1210001,5
Rachel,yeah  sure  umm   here ,neutral,3010001,4
Joey,uhh  well i have got an audition down the street and i spilled sauce all over the front of my shirt   you got an extra one?,neutral,4010000,4
Rachel,hi joey! what are you doing here?,joy,300020,3
Joey,no  why?,neutral,4000010,4
Kate,no  you?,neutral,3000020,4
Joey,oh  you did not see the post?,surprise,1000040,7
Kate,why the post?,surprise,2000030,7
Joey,we will stop by every news stand and burn every copy of their times and the post ,non-neutral,1100102,5
Joey,let me walk you home ,neutral,4100000,4
Joey,hey  tell ya what ,neutral,5000000,4
Joey,uh  de clawing cats ,non-neutral,2010002,5
Kate,really  what?,surprise,2000030,7
Joey,wow! yeah i ah  i gave up a job too ,non-neutral,2020010,5
Kate,yep! i sure know how to pick  em  huh? you know i gave up a part on a soap for this!,non-neutral,2010002,5
Joey,oh  classy ,disgust,1000013,1
Kate,by the way  he dumped me tonight after he read my review ,sadness,40001,6
The Director,i am hurt!  a plague on both your houses!,non-neutral,1000211,5
Kate,become a drama critic!,non-neutral,1000022,5
Phoebe,yeah  i know  it is a real mustard tastrophe  can you help me?,non-neutral,2011001,5
Alice,oh my god  who died on this?!,surprise,32,7
Phoebe,i am so glad you could come  because i have got a real umm  home ec emergency ,non-neutral,2012000,5
Phoebe,oh  alice  hi!,surprise,200030,7
Monica,oh god phoebe!!  oh that is it! that is it! right there! oh!  ooooh oooh ooooh,joy,400010,3
Monica,oh  oh yeah! ohhhhh! ohh! oh yeah!,joy,300020,3
Phoebe,that is right  you just enjoy ,neutral,3200000,4
Monica,no  ooohh,non-neutral,2201000,5
Phoebe,stating the obvious  but thank you  and it is not weird is it ,non-neutral,2200010,5
Monica,nice! wow phoebe you are good!,joy,500000,3
Phoebe,great  let us begin   how is the pressure?,joy,1400000,3
Phoebe,are you under the sheet?,neutral,3101000,4
Chandler,you are going to a clinic  and a pyjama store!,non-neutral,1000220,5
Chandler,you are going to a clinic!,non-neutral,1220,5
Chandler,no  no n n n no!!,non-neutral,2210,5
Chandler,no no!,non-neutral,2210,5
Chandler,all right buddy  time to roll over ,neutral,4000100,4
Monica,shut up! this place is a hole!,anger,401,0
Joey,see  this is a,neutral,5000000,4
Rachel,i am sorry  i am so sorry ,sadness,1040000,6
Monica,you know what? i am,neutral,5000000,4
Rachel,monica  you do not even have a bed  you sleep in a ball on the floor!,non-neutral,100121,5
Monica,hey  i have all the space i need  just do what i did ,neutral,3100001,4
Rachel,stop it! i will kill you  i hate the fact that my room is so small ,non-neutral,100202,5
Joey,are you kidding? i love that guy!  morning s here! morning is here ,joy,500000,3
The Singing Man,oh come on! morning s here!  morning s here! the morning is here! sunshine is here!,joy,1400000,3
Rachel,hey!! do you,non-neutral,2100110,5
The Singing Man,morning s here! sunshine is here! the sky is clear  the morning s here! the morning s here!,joy,1400000,3
Emily,that is carol with your son!,surprise,2000030,7
Ross,hey  uh  you can ignore that ,neutral,4000010,4
Emily,well that is ambitious ,neutral,3000020,4
Ross,twice?,neutral,3100001,4
Ross,huh  what can we do in    minutes?,neutral,4000010,4
Ross,oh  no no no  see  that that clock s a little fast  uh  we have    minutes ,non-neutral,2001020,5
Emily,ohh  it is time to go ,neutral,4000010,4
Ross,hey  if mommy can have a wife  daddy can have a bra ,non-neutral,2100110,5
Emily,i left a bra drying on the shower rod  you do not think your son will think it is yours and be horribly traumatised?,non-neutral,2001011,5
Joey,hey  you guys! look what i found in the giiiiiiift shop   get up! get up! get up!,joy,500000,3
Joey,you,neutral,4000010,4
Ross,well  i mean if uh  if emily gave me a choice,sadness,2030000,6
Joey,uhh  are you saying that you are not entirely happy about this?,surprise,50,7
Ross,i loved this place! to tell you the truth  i wish i did not have to move ,joy,320000,3
Joey,ohh  hey  remember when i ran into this thing  and it kinda knocked me out a little?,joy,2300000,3
Ross,i am really going to miss this apartment  y know  ben ben took his first steps right over there ,sadness,50000,6
Chandler,so  rocks ,disgust,2000003,1
Ross,no no  this is my collection of fossil samples ,non-neutral,2201000,5
Chandler,okay  what is in here? rocks?,surprise,2000030,7
Ross,i know i miss you too  i cannot wait to see you  i love you  bye ,non-neutral,2120000,5
Ross,oh oh oh! i respectfully disagree!!,non-neutral,1200101,5
Chandler,i do not have a page ,neutral,3001010,4
Ross,you would better hope not because i just read what you put on your    page today ,non-neutral,2000201,5
Chandler,who cares? nobody reads those things,neutral,5000000,4
Ross,i cannot believe you put that on my alumni page!,anger,410,0
Chandler,i respectfully disagree ,neutral,4100000,4
Ross,it is not funny!,anger,500,0
Ross,depending    on the species i would have to have a six foot long   ,non-neutral,2000201,5
Ross,ok?,non-neutral,2001200,5
Ross,that only is not funny  it is physically impossible!,anger,320,0
Chandler,i believe i read that somewhere!,surprise,1100030,7
Pete,ho ho  i will ,neutral,3200000,4
Monica,i mean really  think about it ,neutral,3000002,4
Rachel,that wig all in disarray  and boobs flung over the night stand  y know ,disgust,1000004,1
Rachel,i mean that is not a pretty picture in the morning  you know what i mean ,disgust,1000004,1
Rachel,well  i mean  are you sure you want to go out with her?,non-neutral,2000021,5
Pete,come on  you think she should go out with me  do not you?,neutral,3100010,4
Pete,and the two times we went out were just plain awkward ,disgust,100004,1
Pete,well  if that were true  i would dating my aunt ruth ,non-neutral,2210000,5
Monica,aww  the only reason you want to go out with me because my blond wig  and the big boobs  and the fact that i serve you food ,non-neutral,1000112,5
Pete,hmm  come on  you just said to her that you    ,neutral,5000000,4
Monica,have not you and i covered that topic?,neutral,3000011,4
Pete,yeah  a slice of cheesecake and and a date if you are given   em out ,neutral,4100000,4
Monica,pete  can i get you something else?,neutral,5000000,4
Rachel,well  that should not be a problem  i mean i work in fashion and all i meet are eligible straight men ,neutral,4000001,4
Monica,you got to help me out here  you got to set me up  you got to get me back in the game ,fear,1013000,2
Monica,and you know what  i just realised  in the last year i have only gone out with two guys  richard and julio ,surprise,131,7
Phoebe,you know you  you just stop being such a wuss and get those off and you come with us and watch naked girls dance around!!,anger,1100300,0
Chandler,you do not want to be guys  you would be all hairy and would not live as long ,non-neutral,2020001,5
Phoebe,come on! let us be guys! maybe we want to be guys!,non-neutral,1210010,5
Chandler,no you can t ,non-neutral,2010200,5
Monica,yeah  come on  we can be guys!,joy,2300000,3
Phoebe,well  look  why do not you just  why do not you do your phase two strip club thing with us ,neutral,5000000,4
Joey,weekend at bernie s,neutral,4100000,4
Ross,correct  her actual favorite movie is   ,neutral,4100000,4
Chandler,dangerous liaisons,neutral,5000000,4
Ross,correct  rachel claims,neutral,3200000,4
Joey,big fat goalie ,neutral,4100000,4
Ross,you have    seconds  and the lightning round begins stop it  now  what was monica s nickname when she was a field hockey goalie?,neutral,5000000,4
Ross,all right  gentlemen  you are up first ,neutral,5000000,4
Rachel,all right  let us do it ,non-neutral,2201000,5
Monica,no! steady as a rock! now  are you with me ,neutral,3100010,4
Rachel,why? do you have the answers written on there?,surprise,1000130,7
Monica,rachel  i have not missed one question the whole game  i own this game! look at my hand ,non-neutral,2200010,5
Rachel,monica  betting the apartment  i do not know about this ,non-neutral,2012000,5
Joey,i did,non-neutral,2100020,5
Monica,you have been counting wrong ,neutral,3000020,4
Monica,and you know the other one over there  that is the stairway ,neutral,5000000,4
Monica,no  those first two windows   that is the lobby ,neutral,5000000,4
Joey,no  no  no  she lives on the,non-neutral,2020100,5
Monica,what are you talking about?  she obviously lives on the second floor  seventh apartment from the left!,surprise,2000030,7
Joey,because it is impossible to find her apartment! she lives in some like of hot girl parallel universe  or something ,sadness,1030001,6
Joey,does not matter  i am never going to get to meet her anyway ,sadness,1040000,6
Joey,but you know what?,neutral,3010010,4
Joey,yeah  yeah  that is her ,neutral,4100000,4
Joey,but i can see through your sheet ,neutral,3100010,4
Ross,i am sorry you lost your money  but i won it fair and square ,non-neutral,2000201,5
Chandler,it is not a real game! i made it up!,non-neutral,2010101,5
Ross,chandler  what kind of an idiot do you take me for?,non-neutral,221,5
Chandler,exactly ,neutral,4010000,4
Ross,and now you want that money back ,surprise,1000040,7
Chandler,i invented the game of cups as a way to give joey money ,neutral,3110000,4
Richard,no it is not too soon  i had lunch at a eleven ,neutral,4100000,4
Monica,no  i just i think that it is too soon ,non-neutral,2000012,5
Richard,oh  look  just friends  i will not grope you  i promise ,neutral,4100000,4
Monica,oh  um  i do not know if that is a good idea ,non-neutral,2021,5
Sarah,no  the one in atlantic city  dad loves the slots  he says he is going to double the college money my grandma left me ,non-neutral,2110001,5
Ross,i think you would have to clean a whole lot of apartments to go all the way to india ,neutral,5000000,4
Sarah,my dad says if i spend as much time helping him clean apartments  as i do daydreaming about outer space  he would be able to afford a trip to the taj mahal ,neutral,3110000,4
Ross,wow  you ah  you really like all this space stuff  huh?,surprise,100040,7
Sarah,well  i kinda wanted to sell the cookies  the girl who sells the most wins a trip to spacecamp  and gets to sit in a,sadness,2030000,6
Ross,i mean  your dad tells me that you get a couple of days off school  and you  you ah  do not have to sell those cookies anymore ,neutral,4000010,4
Ross,so  this must be kinda neat for ya  huh?,neutral,4000010,4
Jester,hey! you cannot go back there!,surprise,230,7
Joey,oh ho kay  i am talking to the king ,neutral,3000110,4
Jester,nobody sees the king!,anger,1000310,0
Joey,all right  jester man  look we want to see the king ,neutral,3000200,4
Jester,look  it is like i told you  there is nothing i can do  you signed for it  monica velula geller ,neutral,3000200,4
Monica,yeah  i talked to you on the phone  i am the lady that got stuck with the racecar bed ,neutral,4000100,4
Jester,uh  may i help you?,neutral,4000001,4
Joey,oh ho! i bet the british version is gooooood!,joy,1300010,3
Joey,it is better! you cannot go to a museum in your underwear!,joy,1300010,3
Chandler,it is almost as good as being there ,neutral,3200000,4
Chandler,it says here that there is a place you can go to rent videos of all the museums!,non-neutral,2200010,5
Chandler,check this out ,neutral,5000000,4
Chandler,all right  check it out ,neutral,5000000,4
Chandler,okay  but if he asks  i am not going to lie ,neutral,5000000,4
Ross,okay  but if you do  make sure it seems like you are there to see him  okay  and you are not like doing it as a favour to me ,neutral,4100000,4
Ross,oh  that would be great!,joy,500000,3
Chandler,y know  if you are going to work late  i could look in on him for you ,neutral,5000000,4
Ross,i said some things that i did not mean  and he  he threw some faeces   ,neutral,3020000,4
Ross,i think it has to do with my working late ,neutral,5000000,4
Ross,we  we had our first fight this morning ,neutral,3020000,4
Ross,alright?,neutral,5000000,4
Ross,i did not want to leave him alone ,neutral,4010000,4
Monica,do you always have to bring him here?,non-neutral,2010101,5
Ross,okay  look  he is not going to hurt them  right?,neutral,3002000,4
Ross,the big deal is i do not want naked  greasy strangers in my apartment when i want to kick back with a puzzle beer! cold beer ,non-neutral,100202,5
Phoebe,okay  i will find someplace else to do the rest of my appointments  i just do not know what the big deal is!,anger,410,0
Ross,look  this is my home and i want to be able to come and go whenever i want!,anger,500,0
Phoebe,okay  well ross  what is this really about?,surprise,1031,7
Ross,and they knew about it?,surprise,50,7
Chandler,young! you are a man child okay?! now go get changed because everybody s ready and please  oh please  keep my underwear!,disgust,203,1
Joey,come on man  really how old?!,surprise,50,7
Chandler,yes  on a scale from   to        being the dumbest a person can look  you are definitely    ,disgust,1103,1
Joey,so you are playing a little,neutral,3000020,4
Chandler,take whatever you want  just please do not hurt me ,fear,5000,2
Joey, sup?  sup dude?,neutral,4000010,4
Joey,i did it anyway ,neutral,4100000,4
Chandler,well  what d you do?,surprise,2000030,7
Joey,yeah! once ,neutral,4100000,4
Chandler,it is happened to you?,surprise,50,7
Joey,do not worry about that man  that happens ,neutral,5000000,4
